a	kadar	0.053824
a	milli	0.045326
a	nın	0.031161
a	ve	0.028329
a	ait	0.026629
a	karşı	0.021530
a	da	0.019830
a	göre	0.015864
a	a	0.014164
a	oy	0.011898
a	bir	0.011898
a	yakın	0.011898
a	geldi	0.011898
a	bağlı	0.011331
a	b	0.010765
a	s	0.010765
a	ile	0.010765
a	k	0.010198
a	gelen	0.009632
a	haber	0.009632
a	konuşan	0.009065
a	teşekkür	0.008499
a	destek	0.008499
a	yaptığı	0.007932
a	giden	0.007932
a	ise	0.007932
a	grubu	0.007932
a	çok	0.007932
a	y	0.007365
a	gitti	0.006799
a	özel	0.006799
a	transfer	0.006799
a	yı	0.006799
a	tepki	0.006232
a	doğru	0.006232
a	milyon	0.005666
a	ulaştı	0.005666
a	g	0.005666
a	yapılan	0.005666
a	teslim	0.005666
abd	nin	0.232349
abd	de	0.136072
abd	li	0.082157
abd	başkanı	0.073171
abd	ve	0.066752
abd	ye	0.052632
abd	deki	0.033376
abd	den	0.032092
abd	merkez	0.026958
abd	ile	0.026958
abd	savunma	0.017972
abd	yi	0.016688
abd	doları	0.015404
abd	ordusu	0.008986
abd	hazine	0.008986
abd	çin	0.007702
abd	almanya	0.006418
abd	için	0.005135
abd	adalet	0.003851
abd	bu	0.003851
abd	gibi	0.003851
abd	rusya	0.003851
abd	sahil	0.003851
abd	ulusal	0.003851
abd	yüksek	0.003851
abd	hava	0.003851
abd	istihbarat	0.003851
abd	arasındaki	0.003851
abd	arasında	0.003851
adam	gibi	0.039062
adam	daha	0.023438
adam	yok	0.023438
adam	öldürmeye	0.023438
adam	hayatını	0.023438
adam	bir	0.023438
adamı	olarak	0.151515
adamın	hayatını	0.111111
adası	nda	0.275862
adası	na	0.206897
adası	ndan	0.137931
adası	nın	0.103448
adayı	ve	0.146465
adayı	olarak	0.121212
adayı	olan	0.090909
adayı	oldu	0.080808
adayı	olmak	0.050505
adayı	olduğunu	0.030303
adayı	olması	0.030303
adayı	kim	0.025253
adayı	olacağı	0.020202
adayı	da	0.020202
adayı	olacak	0.015152
adayı	olmuştu	0.015152
adayı	özgür	0.015152
adayı	olacağını	0.015152
adet	suç	0.041322
adet	yeni	0.033058
adet	tabanca	0.033058
adet	hassas	0.033058
adet	oldu	0.033058
adet	tüfek	0.024793
adet	kaydı	0.024793
adet	a	0.024793
adet	olarak	0.024793
adet	yangın	0.024793
adet	başına	0.024793
adlı	bir	0.180723
adlı	yeni	0.036145
adlı	çocuk	0.036145
adım	adım	0.166667
adım	olarak	0.115385
adım	daha	0.070513
adım	attı	0.070513
adım	atan	0.051282
adım	atmaya	0.038462
adım	atacak	0.025641
adım	atmış	0.025641
adım	için	0.019231
adım	olduğunu	0.019231
adım	atmak	0.019231
adım	dahi	0.019231
adım	da	0.019231
adımı	atmış	0.142857
adına	bir	0.047847
adına	önemli	0.047847
adına	büyük	0.038278
adına	çok	0.038278
adına	teşekkür	0.028708
adına	konuşan	0.023923
adına	da	0.019139
adına	bu	0.019139
adına	genel	0.019139
adına	suç	0.014354
adına	insan	0.014354
adına	söz	0.014354
adına	yapılan	0.014354
adına	ve	0.014354
adına	son	0.014354
adına	her	0.014354
adına	allah	0.014354
adını	taşıyan	0.169231
adını	verdiğimiz	0.061538
adını	verdiği	0.061538
adını	çeyrek	0.046154
adını	bile	0.046154
afrika	da	0.266667
afrika	ve	0.166667
afrika	nın	0.116667
afrika	ya	0.083333
afrika	dan	0.066667
ailesine	ve	0.333333
ailesine	ait	0.145833
ailesine	teslim	0.125000
ailesine	de	0.062500
ailesini	ziyaret	0.176471
aklına	bu	0.333333
aklını	başına	0.833333
aksine	bu	0.137931
akşama	kadar	0.666667
alacağını	ve	0.187500
alana	sahip	0.148936
alana	kadar	0.106383
alanda	bulunan	0.195349
alanda	yangın	0.041860
alanda	çıkan	0.041860
alanda	da	0.027907
alanda	henüz	0.027907
alanda	daha	0.027907
alanda	olduğu	0.023256
alanda	iş	0.023256
alanda	yapılan	0.018605
alanda	önemli	0.018605
alanda	yer	0.018605
alanda	hizmet	0.013953
alanda	bu	0.013953
alanı	nda	0.105691
alanı	olarak	0.089431
alanı	olan	0.048780
alanı	na	0.048780
alanı	ve	0.040650
alanı	ile	0.032520
alanı	da	0.032520
alanı	ilan	0.024390
alarak	bu	0.052083
alarak	bir	0.041667
aldılar	ve	0.307692
aldım	dedi	0.173913
