a	a	a	0.257143
a	a	e	0.085714
a	abandonar	o	0.352941
a	abandonar	a	0.235294
a	academia	de	0.210526
a	acción	de	0.137255
a	acción	do	0.098039
a	acción	da	0.098039
a	acción	dos	0.058824
a	acción	que	0.058824
a	aceptar	a	0.230769
a	aceptar	o	0.230769
a	achega	do	0.600000
a	actitude	de	0.555556
a	actividade	da	0.191176
a	actividade	de	0.176471
a	actividade	do	0.102941
a	actividade	dos	0.044118
a	actividade	política	0.044118
a	actividade	das	0.044118
a	actuación	de	0.352941
a	actuar	como	0.230769
a	acumulación	de	0.818182
a	administración	de	0.312500
a	administración	da	0.125000
a	administración	do	0.083333
a	agricultura	a	0.187500
a	aldea	de	0.222222
a	alemaña	e	0.307692
a	alguén	que	0.411765
a	algúns	dos	0.428571
a	alma	da	0.300000
a	alta	velocidade	0.272727
a	altura	da	0.212121
a	altura	do	0.151515
a	altura	máxima	0.090909
a	altura	sobre	0.090909
a	ambas	as	0.600000
a	ambos	os	0.851852
a	américa	e	0.300000
a	anos	de	0.425000
a	anos	e	0.200000
a	antiga	capital	0.130435
a	antiga	igrexa	0.130435
a	análise	da	0.280000
a	análise	de	0.280000
a	aparecer	en	0.384615
a	aparencia	de	0.266667
a	aparencia	dun	0.200000
a	aparición	de	0.355556
a	aparición	do	0.133333
a	aparición	da	0.111111
a	aparición	dos	0.111111
a	aparición	dunha	0.111111
a	aplicación	de	0.291667
a	aplicación	da	0.125000
a	apoiar	a	0.428571
a	aprender	a	0.600000
a	aqueles	que	0.769231
a	armada	de	0.300000
a	arquitectura	da	0.250000
a	arte	da	0.243902
a	arte	de	0.146341
a	arte	do	0.097561
a	arte	é	0.073171
a	asemblea	xeral	0.208333
a	asemblea	de	0.166667
a	asemblea	nacional	0.125000
a	asinar	o	0.500000
a	asistir	a	0.750000
a	asociación	de	0.212121
a	atención	do	0.200000
a	atención	de	0.152941
a	atención	dos	0.070588
a	atención	sobre	0.058824
a	atención	das	0.035294
a	atención	e	0.035294
a	atención	a	0.035294
a	atención	da	0.035294
a	audiencia	do	0.214286
a	auga	e	0.098039
a	auga	que	0.058824
a	auga	de	0.049020
a	auga	do	0.049020
a	auga	é	0.039216
a	auga	para	0.039216
a	auga	da	0.029412
a	auga	no	0.029412
a	auga	a	0.029412
a	aumentar	a	0.400000
a	ausencia	de	0.600000
a	ausencia	do	0.280000
a	autoridade	do	0.285714
a	autoridade	de	0.171429
a	autoridade	dos	0.085714
a	autorización	para	0.700000
a	avoa	de	0.600000
a	axencia	de	0.307692
a	axuda	de	0.421053
a	axudar	a	0.428571
a	b	e	0.375000
a	banda	de	0.085106
a	banda	non	0.049645
a	banda	foi	0.042553
a	banda	para	0.042553
a	banda	tamén	0.035461
a	banda	e	0.028369
a	banda	se	0.028369
a	banda	está	0.021277
a	banda	gañou	0.021277
a	banda	tivo	0.021277
a	banda	usou	0.021277
a	banda	apareceu	0.021277
a	bandeira	do	0.105263
a	bandeira	vermella	0.105263
a	bandeira	de	0.105263
a	bandeira	a	0.052632
a	bandeira	dos	0.052632
a	bandeira	é	0.052632
a	base	de	0.352941
a	base	da	0.201681
a	base	do	0.100840
a	base	dunha	0.050420
a	base	dos	0.042017
a	base	para	0.033613
a	batalla	de	0.463415
a	batalla	final	0.073171
a	batería	de	0.250000
a	biblia	do	0.600000
a	biblioteca	do	0.153846
a	biblioteca	da	0.115385
a	boa	parte	0.300000
a	boca	e	0.214286
a	bordo	do	0.183333
a	bordo	dun	0.100000
a	bordo	da	0.100000
a	bordo	dos	0.100000
a	bordo	e	0.083333
a	bordo	morreron	0.050000
a	bordo	para	0.050000
a	bordo	seis	0.050000
a	busca	de	0.235294
a	busca	da	0.176471
a	buscar	a	0.166667
a	c	e	0.123457
a	c	a	0.111111
a	c	durante	0.074074
a	c	o	0.049383
a	c	no	0.037037
a	c	os	0.037037
a	cabeza	e	0.153846
a	cabeza	de	0.141026
a	cabeza	é	0.128205
a	cabeza	do	0.076923
a	cabeza	da	0.051282
a	cabeza	a	0.038462
a	cabeza	dun	0.038462
a	cabeza	como	0.038462
a	cabo	a	0.125000
a	cabo	unha	0.075893
a	cabo	en	0.058036
a	cabo	o	0.053571
a	cabo	por	0.049107
a	cabo	no	0.040179
a	cabo	un	0.040179
a	cabo	polos	0.035714
a	cabo	polo	0.026786
a	cabo	na	0.026786
a	cabo	as	0.022321
a	cabo	sobre	0.017857
a	cabo	pola	0.017857
a	cabo	e	0.017857
a	cabo	nas	0.017857
a	cabo	co	0.017857
a	cabo	para	0.017857
a	cabo	os	0.017857
a	cabo	durante	0.013393
a	cabo	este	0.013393
a	cabo	nun	0.013393
a	cabo	investigacións	0.013393
a	cabo	tarefas	0.013393
a	cada	lado	0.233333
a	cada	unha	0.150000
a	cada	un	0.083333
a	cadea	de	0.363636
a	cadea	perpetua	0.318182
a	cadeira	de	0.500000
a	caixa	de	0.611111
a	cal	se	0.138298
a	cal	é	0.085106
a	cal	o	0.053191
a	cal	a	0.042553
a	cal	pasou	0.031915
a	cal	está	0.031915
a	cal	era	0.031915
a	cal	para	0.031915
a	cal	non	0.031915
a	calidade	do	0.333333
a	calidade	da	0.151515
a	calidade	das	0.121212
a	calidade	de	0.090909
a	calquera	outra	0.088889
a	calquera	persoa	0.066667
a	cambiar	o	0.230769
a	cambio	de	0.389831
a	cambio	do	0.135593
a	cambio	dunha	0.118644
a	cambio	dun	0.050847
a	campaña	de	0.218750
a	campaña	electoral	0.093750
a	canción	foi	0.148649
a	canción	de	0.108108
a	canción	que	0.081081
a	canción	recibiu	0.067568
a	canción	tamén	0.054054
a	canción	está	0.040541
a	canle	de	0.363636
a	cantidade	de	0.813333
a	cantidade	total	0.040000
a	capa	de	0.450000
a	capa	da	0.150000
a	capacidade	de	0.594595
a	capacidade	do	0.144144
a	capacidade	da	0.054054
a	capacidade	dos	0.054054
a	capacidade	das	0.027027
a	capital	do	0.219178
a	capital	da	0.150685
a	capital	de	0.095890
a	capital	municipal	0.095890
a	capital	dos	0.041096
a	carga	da	0.266667
a	carga	do	0.200000
a	cargo	de	0.333333
a	cargo	do	0.312500
a	cargo	da	0.187500
a	cargo	dos	0.062500
a	carne	de	0.200000
a	carne	é	0.160000
a	carne	con	0.120000
a	carreira	de	0.237762
a	carreira	foi	0.055944
a	carreira	por	0.041958
a	carreira	do	0.034965
a	carreira	comezou	0.027972
a	carreira	tamén	0.027972
a	carreira	no	0.027972
a	carreira	pero	0.027972
a	carreira	en	0.020979
a	carreira	estivo	0.020979
a	carreira	política	0.020979
a	carreira	na	0.020979
a	carta	de	0.230769
a	carón	da	0.368421
a	carón	do	0.342105
a	carón	de	0.131579
a	casa	de	0.137615
a	casa	do	0.100917
a	casa	da	0.073394
a	casa	dos	0.073394
a	casa	e	0.055046
a	casa	foi	0.027523
a	casa	grande	0.027523
a	casa	con	0.027523
a	casa	o	0.027523
a	casa	en	0.027523
a	casar	con	0.666667
a	categoría	de	0.500000
a	catro	augas	0.259259
a	causa	da	0.320611
a	causa	do	0.229008
a	causa	de	0.091603
a	causa	desta	0.045802
a	causa	dunha	0.045802
a	causa	das	0.038168
a	causa	principal	0.030534
a	caza	e	0.263158
a	caza	de	0.157895
a	caída	de	0.263158
a	caída	do	0.263158
a	celebración	de	0.240000
a	celebración	da	0.160000
a	celebración	das	0.120000
a	centos	de	1.000000
a	ceo	aberto	1.000000
a	cerimonia	de	0.363636
a	certa	distancia	1.000000
a	chamada	de	0.172414
a	chegada	de	0.255319
a	chegada	do	0.212766
a	chegada	dos	0.148936
a	chegada	da	0.127660
a	chegada	das	0.063830
a	cidade	de	0.268657
a	cidade	foi	0.056716
a	cidade	é	0.044776
a	cidade	está	0.044776
a	cidade	e	0.035821
a	cidade	ten	0.035821
a	cidade	máis	0.032836
a	cidade	conta	0.023881
a	cidade	tamén	0.017910
a	cidade	converteuse	0.014925
a	cidade	da	0.014925
a	cidade	posúe	0.014925
a	cidade	a	0.014925
a	cidade	atópase	0.011940
a	cidade	caeu	0.011940
a	cidade	creceu	0.011940
a	cidade	principal	0.011940
a	cidade	como	0.011940
a	cidade	do	0.011940
a	cidade	en	0.011940
a	cidade	ao	0.008955
a	cidade	actual	0.008955
a	cidade	comeza	0.008955
a	cidade	co	0.008955
a	cidade	tiña	0.008955
a	cidade	no	0.008955
a	cidade	pero	0.008955
a	ciencia	que	0.120000
a	clases	de	0.666667
a	cociña	de	0.375000
a	cola	é	0.357143
a	cola	e	0.107143
a	colaboración	con	0.230769
a	colección	de	0.315789
a	colonia	de	0.307692
a	combinación	de	0.388889
a	combinación	das	0.166667
a	comida	e	0.136364
a	comida	a	0.136364
a	comisión	de	0.280000
a	como	o	0.230769
a	comparación	entre	0.363636
a	compañía	de	0.149254
a	compañía	tamén	0.074627
a	compañía	comezou	0.044776
a	compañía	non	0.044776
a	compañía	e	0.044776
a	compañía	como	0.044776
a	compra	de	0.500000
a	comprensión	do	0.300000
a	comuna	de	0.666667
a	comunicación	entre	0.384615
a	comunicación	de	0.115385
a	comunidade	de	0.285714
a	comunidade	científica	0.142857
a	comunidade	internacional	0.085714
a	concentración	de	0.541667
a	concentración	do	0.125000
a	conclusión	de	0.285714
a	conclusión	do	0.214286
a	condición	de	0.653846
a	condicións	de	0.500000
a	conexión	entre	0.300000
a	conferencia	de	0.333333
a	confianza	dos	0.250000
a	confianza	do	0.187500
a	confianza	de	0.187500
a	conquista	de	0.285714
a	conquista	da	0.214286
a	conquista	do	0.214286
a	consecuencia	do	0.312500
a	consideración	de	0.750000
a	constitución	de	0.452381
a	constitución	da	0.119048
a	construción	de	0.294964
a	construción	do	0.165468
a	construción	da	0.151079
a	construción	dunha	0.093525
a	construción	dun	0.064748
a	construción	das	0.035971
a	construción	e	0.028777
a	construción	máis	0.021583
a	construír	o	0.210526
a	construír	un	0.157895
a	contar	con	0.428571
a	continuación	da	0.125000
a	continuación	a	0.062500
a	continuación	pasou	0.062500
a	continuación	do	0.062500
a	converterse	no	0.384615
a	converterse	nun	0.307692
a	converterse	en	0.230769
a	copa	do	0.333333
a	copa	de	0.296296
a	cor	é	0.150000
a	cor	da	0.116667
a	cor	do	0.100000
a	cor	e	0.083333
a	cor	dos	0.066667
a	cor	pode	0.050000
a	cor	de	0.050000
a	cor	verde	0.050000
a	cor	vermella	0.050000
a	coroa	de	0.153846
a	coroa	inglesa	0.115385
a	corporación	municipal	0.500000
a	corrente	eléctrica	0.222222
a	corte	de	0.187500
a	costa	do	0.162791
a	costa	da	0.139535
a	costa	de	0.139535
a	costa	está	0.069767
a	costa	leste	0.069767
a	costa	sur	0.069767
a	cova	de	0.272727
a	coñecer	a	0.200000
a	coñecer	como	0.114286
a	coñecer	o	0.085714
a	coñecer	os	0.085714
a	coñecida	como	1.000000
a	creación	de	0.278351
a	creación	dun	0.154639
a	creación	do	0.144330
a	creación	da	0.134021
a	creación	dunha	0.123711
a	crear	unha	0.250000
a	crer	que	0.833333
a	crise	do	0.178571
a	crise	económica	0.178571
a	crise	da	0.178571
a	crise	dos	0.107143
a	crise	de	0.107143
a	cruz	de	0.400000
a	cría	de	0.214286
a	crítica	de	0.214286
a	crítica	foi	0.214286
a	cuarta	posición	0.125000
a	cuarta	cidade	0.125000
a	cuestión	da	0.142857
a	cuestión	é	0.142857
a	culpa	do	0.375000
a	cultura	de	0.166667
a	curto	prazo	0.857143
